season,week,celebrity_name,fan_votes_mean,fan_votes_std,fan_votes_ci_lower,fan_votes_ci_upper,fan_votes_median
3,3,Harry Hamlin,515622.5992480778,50662.20755436541,415156.7391546811,609783.3414376403,513790.8038731606
3,3,Vivica A. Fox,1580583.3370231348,159665.84143298215,1245951.5191154787,1891985.9824992327,1587694.6773576434
3,3,Monique Coleman,1581004.3203558603,157221.73859160184,1269028.5429434075,1880802.5428770834,1573792.312605353
3,3,Joey Lawrence,1030418.0627050778,106027.54588267156,832409.5787257635,1224064.9269426283,1032677.5178724157
3,3,Mario Lopez,1360305.5447244623,129155.66383296566,1119952.699955591,1610579.7002744768,1368190.6467508462
3,3,Emmitt Smith,1175985.622629103,118806.38170979757,949677.70294196,1421750.8781081699,1173954.5408048811
3,3,Willa Ford,854434.1867800001,84663.23218302034,700791.860708506,1028940.607396878,849260.1075987893
3,3,Sara Evans,1217362.0979048933,120489.94121682539,998429.4510946018,1461070.0273850015,1220449.7485607886
3,3,Jerry Springer,677541.975422201,70199.9562143095,541789.0356671334,817701.5777717527,676681.3407832563
3,4,Vivica A. Fox,809597.067783985,79686.79838113124,658655.4398330541,977185.5318006536,810563.0101785802
3,4,Monique Coleman,1211122.216434959,117765.80923117715,983002.1893010666,1454636.5066933641,1208342.0957133134
3,4,Joey Lawrence,1444909.3743601977,149683.28223167022,1161422.665200977,1755728.8757690329,1439431.111831213
3,4,Mario Lopez,1868893.0491102906,186765.37644690947,1513925.6083632826,2239196.025473739,1869992.0634691108
3,4,Emmitt Smith,1419433.6263092558,144617.8896849979,1130175.038512498,1706333.8301168086,1412659.1223497256
3,4,Willa Ford,1664932.8242831908,164123.10667238134,1357122.8238297484,1972744.8692031042,1666178.9963885685
3,4,Sara Evans,778679.24944888,73698.52692757457,638390.847939445,925253.3938361844,777132.3469464357
3,4,Jerry Springer,794493.5887710534,75318.0241395871,631316.5977266814,935165.5729658727,795065.8163105256
3,5,Monique Coleman,1602559.8770290946,152632.0172363498,1326583.008093287,1899130.738678465,1602010.8005831365
3,5,Joey Lawrence,1301849.8328133444,133686.35654991958,1027400.6462653327,1589033.0984864268,1302503.2183051598
3,5,Mario Lopez,2125706.5395287005,207424.47229915587,1703821.9384936497,2524441.596947464,2123700.765298701
3,5,Emmitt Smith,2132598.8192601474,209974.74709825194,1737579.639000499,2560107.5800168277,2145666.124808119
3,5,Willa Ford,1055209.9375222984,100863.46351095483,863046.735616215,1248141.5873394723,1062536.8720195242
3,5,Sara Evans,762047.1206677224,76201.62827530387,613228.1005852993,904153.4218223139,762719.7030460439
3,5,Jerry Springer,1016802.0042652223,100936.05512626762,818145.7468445841,1219277.5465019725,1011702.117034022
3,7,Monique Coleman,1250099.1980484123,121752.1827560024,1012459.1127936074,1496034.8847028369,1253868.603746723
3,7,Joey Lawrence,2211441.8597018584,221696.6964824237,1774820.2665702489,2616118.4138518833,2216222.675868214
3,7,Mario Lopez,2661404.4405289264,269127.6986992387,2101100.9358558385,3184295.1052300655,2673285.9814596158
3,7,Emmitt Smith,2666072.134408576,262138.37676609872,2166344.245900691,3169535.5655139107,2659814.4462828203
3,7,Jerry Springer,1209055.881771656,116224.67165812163,997774.0019787776,1433016.207491431,1206059.976019571
3,8,Monique Coleman,1798855.8662888433,191317.91342632237,1436267.1824344895,2156987.393516479,1800225.4217191231
3,8,Joey Lawrence,1804515.696760752,169367.04355604172,1466204.786752592,2132850.866698145,1809463.986218785
3,8,Mario Lopez,3237135.438996671,323907.3604270313,2589670.4628200843,3844715.9548441414,3231754.8943198863
3,8,Emmitt Smith,3203093.178637932,328028.3183814262,2587667.9609192046,3884240.8046095236,3192827.7435616283
3,9,Joey Lawrence,2645396.971980842,273987.58967779716,2115442.6268806364,3187321.935738172,2643554.3510617875
3,9,Mario Lopez,3670180.539325584,369712.86049701786,3009481.6265665763,4424125.53684574,3640783.9539195863
3,9,Emmitt Smith,3701860.06419366,358519.07900482055,2953300.9931149757,4366168.917737033,3733950.9848196157
3,10,Mario Lopez,4996572.970777959,517454.40494973527,4001040.5599361355,6057566.691426556,5011066.52442613
3,10,Emmitt Smith,5019587.904834469,500310.1852531946,4046631.0711352695,6036620.285815438,5026031.046301575
4,2,John Ratzenberger,840659.0121736233,87849.26255421864,678255.2818724676,1003931.6470305087,839274.0028579654
4,2,Ian Ziering,962953.4189139354,93722.66195074853,783903.248419072,1134532.4744098852,957416.7464681457
4,2,Clyde Drexler,469477.95942829497,48041.74475588527,373597.714475663,559822.5013219956,471871.2774298791
4,2,Laila Ali,1453445.9028943062,153956.05570761595,1139419.1818388172,1756697.013257123,1448199.523036973
4,2,Apolo Anton Ohno,1456195.248548157,139152.3187897609,1190003.4223713174,1717132.120991959,1456313.3571038286
4,2,Shandi Finnessey,484621.359645025,49509.80693112657,392847.90620047395,575546.8424165924,486288.3795423993
4,2,Paulina Porizkova,488623.5201445114,47476.56545319677,400607.55477663106,578784.8987366544,490842.63613474264
4,2,Heather Mills,1098284.9317868224,106591.05724873264,879524.4219007458,1305463.2432172117,1100559.5174318706
4,2,Billy Ray Cyrus,721712.4182547791,70264.30245249801,583240.9090967949,860886.0172387481,721189.7950619364
4,2,Joey Fatone,1305575.005219469,131875.89561340463,1050551.8019792398,1568243.118471276,1300070.2169730333
4,2,Leeza Gibbons,718022.4325616558,69188.68852347707,582760.6532440836,848551.4245302284,716819.3389469215
4,3,John Ratzenberger,695973.6021421966,70015.11171638728,555173.2911581991,824274.837348043,694746.3484541147
4,3,Ian Ziering,1270869.0923895699,124624.2483877433,1031616.1162874425,1523959.347551328,1271520.3683611406
4,3,Clyde Drexler,395360.19658695103,40303.23201513367,318390.3667804233,472498.4008742839,394443.4654527804
4,3,Laila Ali,1256590.454731472,130042.34790792965,1009536.6773940529,1525837.4587194854,1260283.5681406558
4,3,Apolo Anton Ohno,1413379.7777791787,135193.5340925919,1147639.651951584,1681043.1411288052,1414815.7895982764
4,3,Shandi Finnessey,434708.31715806545,43846.287816705786,353399.04556035943,521300.26053455996,436429.8012434885
4,3,Heather Mills,1143146.2727491695,114067.39341342513,934915.8010433716,1366948.6021168905,1143450.4232601281
4,3,Billy Ray Cyrus,845024.6628111739,81855.32529994241,683562.0567012756,1001421.8360865759,844912.8466531853
4,3,Joey Fatone,1552406.9178530655,157186.85130922816,1258969.5087932546,1868392.5886489986,1552904.6040359004
4,3,Leeza Gibbons,1007853.6109506376,99933.87606416552,813106.3410274843,1207646.2540636465,1011547.6033124733
4,4,John Ratzenberger,653927.5107809055,66636.73604269778,524702.6894487753,790623.4805088373,654671.0503166859
4,4,Ian Ziering,1401130.5748879868,141830.73201245276,1147254.9439328066,1694622.7591353676,1394532.2748924876
4,4,Clyde Drexler,474755.61457586684,47649.771219723756,388102.2125133851,576175.9074521026,475280.0526918361
4,4,Laila Ali,1380652.6610364984,132044.4368431426,1140351.3304676595,1643809.2057680064,1375639.7623586322
4,4,Apolo Anton Ohno,1756024.939627809,176326.4116515108,1394342.1931478144,2072381.4525063434,1754589.0394693003
4,4,Heather Mills,1059597.6813368574,104549.0324240552,863228.1720258048,1271874.9697790768,1055776.079893293
4,4,Billy Ray Cyrus,1035483.5496535234,102494.17194941887,834418.63330498,1234566.658559341,1040926.6484148637
4,4,Joey Fatone,1763725.5077102925,181786.6239104693,1421888.1147022278,2125463.762708038,1761455.142848902
4,4,Leeza Gibbons,483169.90343985165,47803.57864271721,386986.736011462,575064.7619921558,481971.7150924083
4,5,John Ratzenberger,811459.4769189679,81191.08502988375,659228.0019579212,963524.1043274668,813540.685944888
4,5,Ian Ziering,1292850.1407218322,124900.88462110402,1054869.4453390082,1530762.111720747,1296925.456903038
4,5,Clyde Drexler,550451.0418737386,53400.30826837224,448063.63710617454,657555.9674364635,548913.0627458743
4,5,Laila Ali,1752142.3216146196,171258.89592685955,1423034.8538148426,2060427.3249570567,1767180.5056002084
4,5,Apolo Anton Ohno,1976415.8973550806,202326.69343550492,1540960.8903881714,2341837.385439776,1987638.2807420115
4,5,Heather Mills,1060916.780399423,106407.18960186289,858915.4619207724,1266430.3329259916,1058956.4299705871
4,5,Billy Ray Cyrus,811280.2796229338,77892.31821349288,664924.13885011,967419.3844434937,808608.7060017397
4,5,Joey Fatone,1749334.9971716227,166090.7077414562,1408261.0037700664,2086255.9973842315,1745711.225537424
4,6,John Ratzenberger,967895.337410618,96816.2493470544,761866.0366624282,1165977.0295146029,962449.9987273219
4,6,Ian Ziering,1279854.8804217468,128473.20662351947,1037093.7540488334,1546765.8776970033,1273299.8902501483
4,6,Laila Ali,2101514.11528554,213796.65624255085,1675782.4244436857,2514080.1127431327,2098932.6763053006
4,6,Apolo Anton Ohno,2099747.0724715944,221442.0571746878,1679470.963637699,2562775.116423974,2086258.0785484486
4,6,Heather Mills,748380.7511481609,76828.84590756366,600945.74700655,899491.1306755528,747390.9885957303
4,6,Billy Ray Cyrus,977664.6192543791,104142.50444860391,771026.3078132118,1190534.805362338,976496.100414
4,6,Joey Fatone,1831592.3716334063,181823.1282880524,1482092.0994790064,2236049.9022334535,1830920.6858453033
4,7,John Ratzenberger,904100.9005838941,90515.784767834,725671.9218646879,1080411.6131047246,909253.3854022172
4,7,Ian Ziering,1636214.5138887975,163381.09164811677,1320875.81254862,1956381.5865776204,1627204.3046809626
4,7,Laila Ali,2324367.434485127,251329.36467633452,1852396.6863350915,2808443.2222213,2343178.2434076904
4,7,Apolo Anton Ohno,1972067.1710536615,200904.3713921869,1586936.9832152242,2365725.3727807878,1981457.5182143217
4,7,Billy Ray Cyrus,876720.0908252177,85643.80964376447,722620.5697361163,1051352.4781503228,879261.8174618655
4,7,Joey Fatone,2326809.834923775,256904.03908592914,1851459.0000337518,2825320.271546091,2315728.936187297
4,8,Ian Ziering,1240415.6855102896,129231.96089769101,979322.5596647908,1508362.1925396025,1237266.7174712503
4,8,Laila Ali,2221695.2811715435,220086.8436965513,1728123.7451190175,2650840.9737397935,2225829.943299688
4,8,Apolo Anton Ohno,2687501.422610788,258322.57022339906,2189234.9876457336,3193106.94364418,2697369.2580680638
4,8,Billy Ray Cyrus,1187828.4088316127,118513.38930662963,939807.9340016678,1403573.6901672499,1189420.7881939292
4,8,Joey Fatone,2690402.1484770877,268418.29187441245,2148616.224302188,3171748.9422106105,2710367.572632553
4,9,Ian Ziering,1694319.5048049225,166600.2121722548,1374985.654453675,2037534.157431726,1694054.6054898202
4,9,Laila Ali,2973786.1962866583,293594.5545971819,2408480.518013084,3535590.803772542,2980106.788326667
4,9,Apolo Anton Ohno,2325879.0064132945,233596.2873885027,1846669.613843546,2764795.7230196423,2325102.8228553673
4,9,Joey Fatone,2978260.826313183,283892.14947262564,2467172.6890229667,3507766.623795371,2972824.977372635
4,10,Laila Ali,2935464.296472683,303906.3604454336,2349631.0677707777,3555236.0063499515,2918626.3959219265
4,10,Apolo Anton Ohno,4133020.6939643165,432126.18575746263,3306443.561575251,4955480.510165409,4148957.011941838
4,10,Joey Fatone,2946443.0743950354,286947.71751123597,2414901.083027732,3547118.55806233,2945503.3169511654
5,1,Cameron Mathison,793634.8568122928,81919.62224254293,634342.2673439382,949004.9608857259,790368.2476114775
5,1,Jane Seymour,905983.8894744875,88325.38117293119,750477.4331428446,1085491.1928628294,904248.7601594159
5,1,Sabrina Bryan,1009562.6478885418,98858.83946455049,816924.5036990326,1190543.6629264646,1005542.3574022069
5,1,Jennie Garth,789701.4675511029,77193.56774910011,645103.6072392723,943254.737700945,790425.8554706164
5,1,Floyd Mayweather Jr. ,382347.5542562476,39968.98166432064,312627.68456561636,467434.18090346025,381511.25588169537
5,1,Josie Maran,274794.92831048486,28718.337362417828,220793.375781234,332218.95896874816,274964.7170697445
5,1,Albert Reed,699074.9128406381,69592.07336347361,557964.0667537127,823599.7470975032,699817.2382225222
5,1,Helio Castroneves,1440967.332653488,141789.95721926467,1162199.5148711482,1692473.1177273078,1450595.946464721
5,1,Mel B,1433507.4878015367,143462.90770576397,1157979.9651763653,1705953.253896912,1433838.3458225876
5,1,Wayne Newton,388632.5402089284,37877.00659440416,310469.49316581123,460137.0703655018,389378.5503099634
5,1,Marie Osmond,1191806.5493239136,114477.38316339842,954787.122581945,1415577.21001619,1196703.7231803397
5,1,Mark Cuban,693461.2969844751,71505.56176023983,548929.2895078238,825068.3141641389,693657.5746363293
5,2,Cameron Mathison,860927.0338187234,86793.53098620957,684315.6589611209,1022651.5839052111,861772.7950770704
5,2,Jane Seymour,856855.9796633952,82620.17539383333,685083.7247798707,1012659.5126825606,863606.3966781332
5,2,Sabrina Bryan,1250542.0975675145,129506.8908716772,993852.6098738096,1507462.9247067748,1249479.3200137096
5,2,Jennie Garth,856135.4163938817,87311.43487795096,690319.1679663003,1023660.3926426199,854841.7541848393
5,2,Floyd Mayweather Jr. ,623997.8558768847,61980.710389165404,503779.99858198635,737170.856903572,626544.6887342392
5,2,Albert Reed,386895.3569673797,40250.93946548263,310503.7824426737,464990.46126687166,386233.8517574457
5,2,Helio Castroneves,1494085.013927087,146731.1264077072,1202655.2277630428,1782560.3503680932,1492354.366320837
5,2,Mel B,1344170.075517043,137056.95737593886,1092367.536736605,1627162.6396497637,1343612.2923415485
5,2,Wayne Newton,464893.60369212436,48039.77974507875,363915.4169268594,551868.6872508395,465833.626968764
5,2,Marie Osmond,1363513.1445203128,133689.4509817046,1109230.1230489656,1618299.458095064,1369217.0200078161
5,2,Mark Cuban,482359.98241018795,49559.510918163505,384266.9327853392,580486.355786947,480998.70604161196
5,3,Cameron Mathison,725045.7352622075,74670.20350349776,589475.060075812,879810.0825575658,724572.3756133033
5,3,Jane Seymour,1174937.2565241319,119766.5158560466,958204.4142809182,1413610.4716797264,1171805.327644155
5,3,Sabrina Bryan,1324572.3526053,126941.05787934497,1095416.6606414819,1561353.3982457556,1325500.8499270547
5,3,Jennie Garth,1027217.7550017004,99696.86672492199,847020.395719272,1224016.8173624855,1026624.7870387242
5,3,Floyd Mayweather Jr. ,568634.9554440835,61672.79298209887,458013.05518427416,679190.7954877787,566506.6943875274
5,3,Helio Castroneves,1308152.7091742035,127495.77371609893,1048945.2305051468,1542163.8014294836,1309832.0441568699
5,3,Mel B,1593282.562138718,152149.09642445898,1308356.0541101983,1895720.9895938237,1594782.0755470688
5,3,Wayne Newton,406179.02535672055,39889.202564913576,328075.25640452444,480731.2078424001,405476.72099877207
5,3,Marie Osmond,1442009.47997694,141933.06913038937,1156996.7754001927,1707247.4870000186,1440442.8790745912
5,3,Mark Cuban,425579.8117309663,43071.06412076238,343315.5969314166,509393.96410312754,426106.3387657509
5,4,Cameron Mathison,1038517.8358643531,108955.38171339806,817999.188089367,1258571.0839428206,1036574.161717524
5,4,Jane Seymour,870955.5310689395,90948.74074800315,696584.9035865796,1044662.908504464,871758.6787800328
5,4,Sabrina Bryan,1577226.2850402365,156525.1485513404,1299601.6656066,1910380.7308283977,1580731.6779515608
5,4,Jennie Garth,1212717.6985568418,116785.52615642053,985719.5151263195,1436306.558330994,1202380.120308855
5,4,Floyd Mayweather Jr. ,333746.9104350102,34846.50137750296,265876.60288883565,401056.5739275466,333876.59094665945
5,4,Helio Castroneves,1713663.4608915623,178252.62425723692,1346460.589947974,2051977.203792472,1723035.33726253
5,4,Mel B,1528412.4927768367,155276.3779527628,1227228.1833331466,1829882.1628645468,1523702.455770527
5,4,Marie Osmond,1214515.2473558001,123821.73118905406,966885.1288804141,1454271.0778772982,1218666.158750692
5,4,Mark Cuban,491764.17591318896,50564.94443192569,391175.6580238643,592429.944909199,492668.39844969776
5,5,Cameron Mathison,1264776.5250642681,119906.21844782813,1035001.8694534214,1511038.7732052864,1263943.6481093345
5,5,Jane Seymour,1264403.9596327606,126158.0115294493,1035836.4557568787,1530966.010424225,1258796.836195362
5,5,Sabrina Bryan,1689078.738708658,166957.98680335502,1367013.3752158668,1994867.3204053573,1685828.8171422554
5,5,Jennie Garth,1048489.6058662846,107536.56409305858,837210.5951459284,1248654.020739322,1052514.0590210946
5,5,Helio Castroneves,1435881.7030801377,149127.8833289241,1132579.322615908,1722852.4491325319,1437004.6101308553
5,5,Mel B,1892799.3657403856,186313.72688155313,1543071.9125817297,2265532.8258301467,1894959.9849565674
5,5,Marie Osmond,1006383.0178568518,102549.98790687686,812555.7222535674,1234687.3988405725,1009535.1326633177
5,5,Mark Cuban,383002.1295104314,37962.94248588684,310661.58762801456,462182.2765334873,383380.6851455084
5,6,Cameron Mathison,1015864.4293932146,98505.67820500744,826946.0702948255,1201570.2292083064,1014835.3369654166
5,6,Jane Seymour,990797.0726397949,96014.80253261025,807263.4379154957,1173089.1801771633,991641.197312169
5,6,Sabrina Bryan,1014519.8022907375,99787.07528453614,810049.1973336814,1210824.705660221,1014283.3738863629
5,6,Jennie Garth,1553673.4032645694,154879.1417896052,1264861.6398834935,1863514.7415177769,1549543.6551081138
5,6,Helio Castroneves,2085518.107289546,204099.2033948115,1713289.294581826,2489099.1257815156,2098033.2397244275
5,6,Mel B,2106188.2201506076,213353.2110230536,1695164.4973001254,2535988.3744586105,2110017.4767279834
5,6,Marie Osmond,1256618.1069228058,127551.93038429422,1018545.6318337742,1514252.9578101411,1251352.8126092234
5,7,Cameron Mathison,991330.5305876853,104543.07577931759,792847.0078744906,1186371.1491395214,990288.3286278625
5,7,Jane Seymour,984039.5983026167,99384.10830023783,776989.6986612439,1181428.564717458,984881.6564848495
5,7,Jennie Garth,1724806.4812108278,170348.09490115513,1384274.0938197682,2036077.8050630915,1734777.162562745
5,7,Helio Castroneves,2098785.075630669,204337.59657072692,1730073.4871727484,2529337.7062263144,2090928.2865040721
5,7,Mel B,2472780.525304903,244495.72931362994,1970997.3086852808,2940327.441956967,2476351.7292853286
