season,week,celebrity_name,fan_votes_mean,fan_votes_std,fan_votes_ci_lower,fan_votes_ci_upper,fan_votes_median
1,6,John O'Hurley,2009.7050371076466,195.14472652970224,1631.0827768723298,2356.8755380279003,2009.6168738483439
1,6,Kelly Monaco,1999.910495347557,206.33067622602834,1598.8441286845516,2395.276043547681,1996.7443053851853
2,1,Tatum O'Neal,8922.38510850107,914.9326814854397,7025.075687284127,10693.54039575729,8936.511270213688
2,1,Tia Carrere,5026.524440954585,510.82679218414614,4036.189648996019,5962.750195014063,5023.904389440077
2,1,George Hamilton,3000.148421849446,288.48784349919606,2460.4076702275675,3537.7236414029917,3005.7496661453997
2,1,Lisa Rinna,4018.3424693417332,399.10109795956345,3252.044076806199,4817.8760562843545,4021.190044589951
2,1,Stacy Keibler,8058.737517083339,766.5897048027239,6516.526608754778,9503.014739069526,8050.264262523833
2,1,Jerry Rice,7002.986730141579,701.9979644944772,5708.209258174114,8333.49209459082,6990.49395667357
2,1,Giselle Fernandez,8968.271319259296,821.3336265155169,7281.979289889158,10433.527799377662,8960.315956646082
2,1,Master P,3028.3574755287614,291.78430949810974,2454.1956439991422,3604.688692565478,3016.5901726252787
2,1,Drew Lachey,9923.270171455895,1011.7014323082441,7932.679305178501,11843.535132334187,9936.344008366681
2,1,Kenny Mayne,2003.200410703505,204.18232998114854,1577.7219822886896,2386.9338558301706,2009.1050154893837
2,2,Tatum O'Neal,3027.414201929978,295.82981294249396,2476.6307727523686,3605.4504895702435,3017.171954316752
2,2,Tia Carrere,6064.894561376388,580.4259703321153,4934.585947593386,7167.813315474731,6071.241592704453
2,2,George Hamilton,4976.018565176958,520.9108988194016,3992.8115978228307,5978.937496180189,4948.366322736038
2,2,Lisa Rinna,4002.393877947463,384.417108330112,3240.0090101947794,4754.545936884035,4003.796898524145
2,2,Stacy Keibler,8965.27209133245,828.7307605915439,7295.694188020912,10580.186431002096,8956.241228340321
2,2,Jerry Rice,5984.997677232251,601.4959078042281,4757.559238230483,7048.4014636064685,5988.22842952256
2,2,Giselle Fernandez,8062.829381489311,818.9916764947699,6524.964935190696,9850.673654829483,8016.322510081451
2,2,Master P,3999.704477917659,405.94958548317646,3231.4468723275254,4819.1525331795865,4001.0818716133826
2,2,Drew Lachey,9051.957410127063,881.5449995065684,7352.032680374137,10870.670859579532,9031.946940869124
2,3,Tia Carrere,7037.121137590874,690.1791451362213,5701.041096040055,8459.877573008589,7037.599609880208
2,3,George Hamilton,3987.489029028925,395.66791151114217,3241.6173917445876,4735.455000375332,3989.4770191849284
2,3,Lisa Rinna,5966.542716601762,621.7869959606317,4803.202251604513,7143.315803117723,5976.005064914132
2,3,Stacy Keibler,7985.450162040144,809.6316638482414,6428.37119125419,9635.232853588213,8007.97507215933
2,3,Jerry Rice,3983.4927929692003,387.5003171727425,3258.5497062652344,4743.169024090215,3977.914060904519
2,3,Giselle Fernandez,2010.079518846943,212.61095825522239,1581.0350128168577,2439.610355666095,2012.776593870174
2,3,Master P,4979.910034388416,497.5316795758801,3927.8165876336116,5927.649640939265,4990.256634012942
2,3,Drew Lachey,7988.966294419523,830.4453213574998,6526.841690561235,9608.729794404888,7994.054977294574
2,4,Tia Carrere,5022.205906409759,495.36985282100886,4090.0079993237055,5997.196833799691,5010.632212027004
2,4,George Hamilton,3014.677005650723,309.56568277190394,2420.1345407408194,3611.614021489789,3028.4219273871468
2,4,Lisa Rinna,6977.849768252415,706.4565497595762,5601.6062914123295,8326.696099280172,6991.66211739966
2,4,Stacy Keibler,7028.461184253752,675.9438357398161,5800.856544528979,8303.207208289443,7004.687010002654
2,4,Jerry Rice,4007.5733161485396,389.02409281503657,3217.991017036922,4767.059582705655,3991.397161158393
2,4,Master P,1992.7137208358645,204.58058693722379,1587.4820009283549,2399.606048109729,2009.5971896996357
2,4,Drew Lachey,7025.904385435361,663.7130902305563,5728.342076595006,8311.18059269316,6999.670017291863
2,5,Tia Carrere,1998.8254710622327,208.04266361732678,1592.3610352974079,2387.3011805971923,1997.9607531157258
2,5,George Hamilton,3977.8244316947566,402.3476600079514,3180.3420654445436,4750.848243468287,3974.700320439538
2,5,Lisa Rinna,4990.221745291186,488.01920590660296,4103.588528203639,5912.274806196105,4946.542415562947
2,5,Stacy Keibler,6020.5536022734495,612.9865077199809,4729.456923436681,7158.174645285206,6034.471505003261
2,5,Jerry Rice,2988.232921130989,289.5962058567684,2428.137239802423,3555.06170529336,2991.0078786892464
2,5,Drew Lachey,6065.49501653399,579.4955773697246,4940.880543794858,7145.020978796364,6089.025332957134
2,6,George Hamilton,2002.7094740627506,207.01514980221467,1592.3109770970618,2414.72174155304,1995.1045891867975
2,6,Lisa Rinna,3015.8394660234544,301.68908995355326,2407.487890935106,3656.857167131339,2990.74115286836
2,6,Stacy Keibler,4987.207764712937,492.63292787858336,4041.3408720437014,6017.12833747726,5001.253591999335
2,6,Jerry Rice,1997.0069521728694,204.41623831646646,1633.637492449039,2453.3070571104686,1999.7513254573664
2,6,Drew Lachey,5002.5061371025295,520.9513806329985,3959.7145213396,6030.063165427553,4993.047195637696
2,7,Lisa Rinna,1995.4671361859016,205.7671523792782,1622.5579111855347,2439.7868326391686,1984.5633318980883
2,7,Stacy Keibler,3974.916496257093,416.76392315843225,3153.8975474535587,4802.606235661866,3990.18315523906
2,7,Jerry Rice,3007.773898903493,292.42290807544185,2451.7512610515873,3643.5251394302422,3013.266515924384
2,7,Drew Lachey,4013.1450680744574,406.3476009115208,3165.288530650224,4807.980172077464,4008.8625343637787
2,8,Stacy Keibler,1996.4276621949987,197.15555129427423,1600.6528869268554,2394.0238115718394,1997.6740708258767
2,8,Jerry Rice,2990.282020561509,290.71956930552096,2441.3273697328445,3537.6121782378223,2985.190906986495
2,8,Drew Lachey,3003.417681853388,299.3417675738069,2418.8793734814426,3581.6789799667877,3007.4417660238296
3,1,Harry Hamlin,704029.7401065953,69207.43111250713,572047.3972514978,841858.1131949882,706605.8255946906
3,1,Vivica A. Fox,1208093.1777179197,119111.15255278774,962161.1294385834,1456315.1524603008,1209873.843908301
3,1,Monique Coleman,828820.3877367591,80405.79868433884,664748.3757951141,989190.3270049063,831713.9578706264
3,1,Joey Lawrence,963056.2792302961,97794.86668903305,779265.5331610396,1151105.1459375897,965442.6176128279
3,1,Mario Lopez,1657775.941668359,156152.18520368522,1363262.1161476527,1953984.4059076668,1661204.5751213275
3,1,Emmitt Smith,1530975.4651024304,157571.9514553323,1192981.8423421737,1833480.125129068,1530309.2984653641
3,1,Shanna Moakler,707625.5576679506,69270.00548179033,573095.6392539203,840263.9368777979,709147.6053727346
3,1,Willa Ford,1208264.6594729156,122905.01368495327,973775.1713534325,1435718.137864823,1212785.5325692613
3,1,Sara Evans,452408.09894669853,44711.77585495482,354780.18732515216,536684.9381721586,451314.2702616703
3,1,Jerry Springer,451455.13934061787,48013.01620714477,356947.83578481537,546628.0548567498,447486.8053385472
3,1,Tucker Carlson,311029.5145772897,30730.17663239969,253955.0209578565,372319.04397441045,309027.8188827944
3,2,Harry Hamlin,715066.9795336315,68040.42103225646,576128.2222935832,857078.2496439405,717142.206216246
3,2,Vivica A. Fox,1167800.5874678213,112231.05405255564,944368.2068957727,1380452.4473983804,1164544.7516210913
3,2,Monique Coleman,1312164.6031378235,131096.02866381532,1047468.7665405687,1566832.3818407145,1314705.9212215664
3,2,Joey Lawrence,1626507.1263683634,152861.46915157026,1335508.5377831366,1916748.3055304126,1622110.086398555
3,2,Mario Lopez,1278964.908823868,132745.9591850347,1040615.7261665077,1529897.1554480556,1278683.1680896722
3,2,Emmitt Smith,1441404.4122575093,143153.97143496954,1152243.7346336057,1721137.6845113465,1449651.3798375668
3,2,Shanna Moakler,443645.37125600746,45496.69286002969,356288.6389812398,535341.1080790507,444820.7479814019
3,2,Willa Ford,869555.2229609265,89821.38772616892,684964.9997004571,1045259.6817966022,870660.2144656902
3,2,Sara Evans,574088.0594435341,58201.398122453,462137.8869838455,687359.9059731521,572474.499173969
3,2,Jerry Springer,560674.033721984,53926.76211131806,458892.19693738775,675442.4130902134,559680.1734590917
3,3,Harry Hamlin,512461.55713672686,49591.7688519432,414443.1307791497,600570.063854674,513178.52665678394
3,3,Vivica A. Fox,1718046.8283908933,177948.67833326175,1360073.5080848222,2115548.6200236883,1723531.1373371559
3,3,Monique Coleman,1549915.5981725308,165763.4691475928,1218454.7835727974,1882045.0366109037,1543310.6281922027
3,3,Joey Lawrence,1009080.8708325325,94545.99635570332,816317.8642971567,1190398.9671780898,1013483.9551077237
3,3,Mario Lopez,1339113.8412872825,133050.33580832675,1078013.6470875682,1580045.9447521153,1336547.756075764
3,3,Emmitt Smith,1153667.0136573857,112397.0838162597,933264.6809379152,1362394.2707669921,1158408.051553634
3,3,Willa Ford,844038.8554253314,86714.23025715967,672471.7584846028,1015020.1032022551,850335.5529481893
3,3,Sara Evans,1195778.7965106482,120735.46214742282,954135.4957151087,1419116.2458030977,1197366.1067049168
3,3,Jerry Springer,668311.7888498333,67269.87932678449,538815.8514765638,802033.9186241442,664548.0402266332
3,4,Vivica A. Fox,821629.3151123079,84036.06915180576,655587.8107291897,986095.2187063659,820135.4972921497
3,4,Monique Coleman,1023303.5282655628,98895.19707810791,833521.1586938297,1225372.9837136432,1014363.0157190922
3,4,Joey Lawrence,1447382.119341083,142148.83530444733,1178045.009387135,1734436.6231699844,1443833.935413863
3,4,Mario Lopez,1884035.3879614396,184802.88252482426,1520247.7887375401,2236392.4703611555,1894063.782557617
3,4,Emmitt Smith,1622776.3715649485,155087.3221557415,1325066.4893275062,1910666.9387280042,1629728.069170048
3,4,Willa Ford,1653941.667283939,162732.344914937,1334518.1958858795,1972116.8855207704,1649423.1316211445
3,4,Sara Evans,776954.0583206579,76086.67794312106,621798.4704652531,919617.8367358238,774896.4288283649
3,4,Jerry Springer,792381.6435084989,73435.83025341983,642436.518361435,925448.5831515961,794341.0315734027
3,5,Monique Coleman,1628737.1001358284,160877.9096984448,1300860.6638725067,1948020.1459037545,1622797.6972807439
3,5,Joey Lawrence,1348561.9290280323,137781.73738857347,1093317.7464050592,1615523.9677692603,1348068.1707554504
3,5,Mario Lopez,2206720.4084337116,216683.03043729652,1774380.9545053751,2606441.926389303,2211436.5727188676
3,5,Emmitt Smith,1905970.8270301223,195342.2282123799,1518651.6575948244,2269344.462323185,1897563.9687687787
3,5,Willa Ford,1082308.819688085,105305.82059876848,873769.6668152416,1288722.454990926,1085407.1014636299
3,5,Sara Evans,780191.8648333139,77267.70712941697,628638.4475570548,936230.5831826634,779348.9585650403
3,5,Jerry Springer,1049186.4983059356,108424.19214113169,850407.2174408976,1273655.9654748295,1047666.2409796752
3,7,Monique Coleman,1263145.9434330831,128678.32851609783,1009340.8268226406,1505694.0491836073,1264876.7895362237
3,7,Joey Lawrence,2190075.364598213,211736.17776003954,1784161.5283688507,2598655.1907778843,2191475.892464867
3,7,Mario Lopez,2671063.9566061697,268574.4758106865,2130995.2840844938,3203733.157772314,2670092.483440905
3,7,Emmitt Smith,2672486.9117330085,266814.0672514991,2193780.979747558,3217321.4755174723,2668765.45408985
3,7,Jerry Springer,1201068.7835461472,121486.83046051723,967111.7481319117,1440912.635461143,1199386.028481693
3,8,Monique Coleman,1920635.1089843703,200170.00643451285,1555189.3324704655,2299642.050288004,1920259.5441753836
3,8,Joey Lawrence,1931011.2407769826,189563.49499885726,1578282.7740989807,2285542.981394169,1937699.465663588
3,8,Mario Lopez,3475816.770379053,364967.2531375962,2722353.0658895466,4197868.545144901,3466849.006440862
3,8,Emmitt Smith,2687727.457762553,265172.1873830674,2173686.726549651,3170889.512061765,2702308.845085023
3,9,Joey Lawrence,2638654.99323905,266217.41630892915,2116701.5491920044,3116221.514450098,2631503.7087687706
3,9,Mario Lopez,3677733.0152036515,378367.663080099,2874621.997781576,4358032.962374224,3667681.053298086
3,9,Emmitt Smith,3693958.628273651,385728.7141812865,2887426.89451405,4482388.511994948,3685732.359080309
3,10,Mario Lopez,4975786.054842867,484567.05250233476,4034035.0557324393,5860844.790754225,4974919.260308567
3,10,Emmitt Smith,5001740.426756145,496060.23573811125,4084561.3191430736,6007416.354276382,5002735.4603812
4,2,John Ratzenberger,829819.7969677467,88557.96499038748,659525.3960470762,984677.935779557,835037.6556706135
4,2,Ian Ziering,969392.2488009391,95143.28655421575,785209.9895920762,1151865.2092829905,972240.8344528268
4,2,Clyde Drexler,468700.7785426917,47844.90094983921,376714.80357284046,556513.018433074,470185.1498733554
4,2,Laila Ali,1450309.1383932296,147082.28202701363,1177715.1539989237,1737436.666882537,1449761.011957053
4,2,Apolo Anton Ohno,1454276.3934890153,145811.62210605174,1184314.1878875678,1738358.0369855457,1453252.2161048537
4,2,Shandi Finnessey,482481.3220998629,47185.38251954593,390877.77644310443,578028.2056039385,483355.1740229451
4,2,Paulina Porizkova,488220.5182265073,50493.60460418716,392708.15105913347,589217.0967013293,488496.09604599717
4,2,Heather Mills,1081518.7577075143,114581.84065846483,847111.30186115,1298132.417945763,1084222.0785117138
4,2,Billy Ray Cyrus,720302.3530217948,71158.23425029438,583950.2929049705,851669.9973239816,717908.4570182835
4,2,Joey Fatone,1322480.9407828124,131216.09809878582,1073477.1524706397,1574720.1079693944,1327237.6658879006
4,2,Leeza Gibbons,722328.0860676466,72994.31999664169,565616.8520789446,871970.2076854738,724013.9249804982
4,3,John Ratzenberger,711816.5860372809,72038.89352209332,567430.3794823965,850581.1599170477,709873.885664429
4,3,Ian Ziering,1292753.696262258,127680.75256977782,1040603.4466068505,1544957.2468361473,1290545.6467792646
4,3,Clyde Drexler,403002.0202152922,39857.20892603243,320986.3674651782,476480.65372644836,405045.4663989778
4,3,Laila Ali,1274710.2935092608,127393.84851258608,1021331.1869072332,1527639.2044446738,1273503.7386926254
4,3,Apolo Anton Ohno,1426198.6089748468,138618.85633383493,1147983.6759559328,1709233.5506862737,1434495.9643459944
4,3,Shandi Finnessey,439684.5406970937,43270.34521353709,363500.97070000524,536623.6238192563,436923.36719742394
4,3,Heather Mills,1158794.0348632366,111969.025745067,925813.6563578246,1379129.911590797,1158786.4757287346
4,3,Billy Ray Cyrus,715999.9687274795,69329.51978932801,574292.008410144,846252.83401511,716789.3385517842
4,3,Joey Fatone,1567118.3986943108,166395.88985028944,1243662.528454093,1867395.1455561856,1567221.291040396
4,3,Leeza Gibbons,1018370.8121855449,104116.93201083603,799597.9080739516,1212790.0208038448,1017220.8780115084
4,4,John Ratzenberger,656291.4168430963,66596.1120746387,526163.022300616,780610.3422646668,655579.1733773494
4,4,Ian Ziering,1399776.2869904537,138055.67245082205,1129854.6157382387,1671169.4686471985,1399292.3992513805
4,4,Clyde Drexler,470130.18234142946,46558.15348839481,384549.0220081745,563459.9842336528,467134.2600867725
4,4,Laila Ali,1374814.37430409,134752.93617414567,1127709.3371278895,1630134.336864912,1376377.9011629254
4,4,Apolo Anton Ohno,1769602.5319121333,172488.5879857887,1442146.6302385142,2100571.9805284683,1765713.2905394614
4,4,Heather Mills,1221516.7708858673,119292.14595444358,996199.3687309215,1470678.5376843815,1218272.657926602
4,4,Billy Ray Cyrus,864350.5942999019,85410.53027630097,709634.0693581346,1033410.2569814931,861943.9441897913
4,4,Joey Fatone,1773040.787115752,178285.36542452348,1445306.4002636655,2153205.1722351545,1777816.3102166932
4,4,Leeza Gibbons,481524.51661697705,50153.32556675129,383704.8822096677,578709.6702238208,483242.4612011453
4,5,John Ratzenberger,812447.7287859925,80212.96132390607,657690.3948738722,970968.6530951643,810648.3028167246
4,5,Ian Ziering,1300962.0892669684,126410.43503038795,1060515.6387724087,1551391.9796485233,1301948.1191770816
4,5,Clyde Drexler,555523.9573180291,57809.77757269916,444997.32279116596,668703.1230910154,553305.3910941572
4,5,Laila Ali,1755828.946254014,176367.58690540746,1401807.1551210536,2096352.4437981963,1750148.6608925154
4,5,Apolo Anton Ohno,2003107.8069126203,201796.80471090606,1623364.4840981718,2402073.0041813967,2000507.0418156944
4,5,Heather Mills,1054503.002605472,102294.53750171914,851902.6923368096,1267391.69993825,1051734.7173900413
4,5,Billy Ray Cyrus,808480.4073091219,77964.60441713613,666417.085658592,959398.2730313743,808936.760408642
4,5,Joey Fatone,1735853.46834173,177223.7644542342,1396120.6450731752,2065055.2145185731,1742204.7552121384
4,6,John Ratzenberger,967220.595114815,97980.3586918275,768307.1989994935,1148130.8785251076,967951.2667400162
4,6,Ian Ziering,1273963.577894875,131813.2494939542,1027011.4685301273,1530473.9271383735,1271900.234983286
4,6,Laila Ali,2070299.097478204,216886.2283354915,1673263.5856889903,2500351.431220937,2054113.9131217173
4,6,Apolo Anton Ohno,2095761.7314792916,196508.9148586575,1744540.234664046,2471213.731926308,2103166.4186097058
4,6,Heather Mills,747482.1103833852,76170.06725747984,587183.9741968673,882416.0111529116,750065.0065341725
4,6,Billy Ray Cyrus,992279.8988144387,99961.40182379722,807268.7221765225,1185517.7003831475,990974.6947975352
4,6,Joey Fatone,1820901.7999090338,186165.45386329724,1464129.5916234732,2195248.0554645224,1821705.5816775009
4,7,John Ratzenberger,910608.9462234419,89267.84538761023,736834.2820701952,1085646.7552457093,914903.1740615009
4,7,Ian Ziering,1614626.8873847255,159560.2242875145,1297461.3033350941,1911327.2208251874,1612251.561721772
4,7,Laila Ali,2304776.537360878,231229.11291827873,1840229.2183941249,2773660.7408826915,2309128.2487495914
4,7,Apolo Anton Ohno,1945618.346322305,192206.39636068806,1592929.9370408086,2296628.641981214,1953114.898448118
4,7,Billy Ray Cyrus,878254.702577818,84256.2244237371,724159.3421737764,1039255.873077732,882453.3294069697
4,7,Joey Fatone,2320089.112822339,224038.94561984218,1872002.3097692446,2693789.1024124105,2330937.714291047
4,8,Ian Ziering,1285418.9728691378,133064.19094389392,1028110.9069179223,1519940.1306990904,1290106.2956114304
4,8,Laila Ali,2298803.4566850783,215205.5843052203,1896982.3709259252,2712612.6961364546,2286856.426157181
4,8,Apolo Anton Ohno,2829412.381325908,286011.1102975951,2265764.9616952916,3383346.1189597584,2826628.597954453
4,8,Billy Ray Cyrus,1241916.561327006,121464.83254368411,1009134.3818442135,1467678.5829951193,1239312.7912135192
4,8,Joey Fatone,2320890.032515132,238307.78360441874,1862589.6383307432,2799351.045989678,2311199.144589266
4,9,Ian Ziering,1682529.838532492,173006.2747498094,1349417.6191939835,2020195.3323267035,1683946.1652673646
4,9,Laila Ali,2983114.511386148,305907.78920284036,2378900.3105588956,3580045.1452507554,2993220.0815680055
4,9,Apolo Anton Ohno,2331294.3851268026,239679.8164162965,1859293.9023642186,2785036.3851191727,2329921.8230287796
4,9,Joey Fatone,2986058.3025248167,300292.57712893834,2370385.4153026775,3554267.984033724,3000502.5520349555
4,10,Laila Ali,2930416.4906751374,295803.21884045604,2359690.5450581666,3512662.0191754135,2938090.730977497
4,10,Apolo Anton Ohno,4151316.7370948335,423006.4442953125,3267830.8237774344,4945104.271107185,4152186.3250657967
4,10,Joey Fatone,2921753.5645512817,312250.136225282,2292633.691757055,3511675.250992281,2928729.3892726665
5,1,Cameron Mathison,703892.776246336,70584.31593508778,569859.2662808762,840985.2103280495,706674.5852374325
5,1,Jane Seymour,932663.638131642,89319.6835703442,743778.9944223386,1111422.2657814606,935711.5539970249
5,1,Sabrina Bryan,1032582.4793733502,104619.00341131524,822163.9256117076,1226707.7968152666,1027384.9650201974
5,1,Jennie Garth,807342.8628662558,80747.16168613719,656489.9432532999,963123.8487915152,809786.2461447043
5,1,Floyd Mayweather Jr. ,391829.6148847383,39591.00602307727,312318.44618716463,463284.60236984544,391003.4810546326
5,1,Josie Maran,281490.9184106015,28144.24170382609,228189.41354186158,335929.77381763794,280659.42353463266
5,1,Albert Reed,702619.9027525735,69244.96568276334,568918.4372474628,837366.3246794201,702878.58859971
5,1,Helio Castroneves,1463926.6042818713,143682.72600712357,1198874.3117274563,1729259.7299023408,1455785.2778609986
5,1,Mel B,1358064.3709285923,131734.55076660652,1109105.7563302666,1606967.7386742122,1359340.144234574
5,1,Wayne Newton,393143.3505702649,37357.452800361854,319835.3929346606,469552.643339419,393848.583300109
5,1,Marie Osmond,1212534.4045108529,117628.32379139154,991711.7155273665,1441618.7765170252,1209041.9963421803
5,1,Mark Cuban,705687.6418763251,69887.80902946267,566096.6827834714,838973.2763257311,707585.0928702191
5,2,Cameron Mathison,839920.7514732399,85199.65820059906,683423.9432685281,1010182.6431107237,835763.7597064136
5,2,Jane Seymour,960409.9577450688,97427.30313067994,765092.8335489292,1151543.821127364,958226.4588331874
5,2,Sabrina Bryan,1222244.7357088104,121303.5991215999,970721.3037527722,1454778.2422775682,1225106.602229019
5,2,Jennie Garth,845928.738595207,88285.1968070195,678904.4179349178,1025046.757625515,844317.3146681383
5,2,Floyd Mayweather Jr. ,728767.804435799,74200.35902550505,582617.990687972,868551.0168663493,729424.972800928
5,2,Albert Reed,378753.5260102515,38525.22833054253,301318.4400845066,457261.5479053845,380550.13974123483
5,2,Helio Castroneves,1467804.498604908,145045.26820721378,1188763.9701278398,1746490.3555864398,1466674.5128989574
5,2,Mel B,1317393.614983863,134104.35717382884,1052813.0284540704,1578109.2274749465,1318132.8290979364
5,2,Wayne Newton,450809.8107107008,46615.19289629144,355211.324177904,537370.9024897167,452475.9906064686
5,2,Marie Osmond,1326482.850061697,135018.88331196806,1073971.4419683244,1577581.8908690736,1332147.2740334976
5,2,Mark Cuban,473491.1884118708,48045.23838680824,380257.1863667804,573039.8249171894,473355.88339394145
5,3,Cameron Mathison,726116.3629342434,68308.28709528138,593346.8969776398,864970.9275698113,727083.7989042818
5,3,Jane Seymour,1174068.934567749,114590.03045809851,934465.2477117765,1389871.3663513793,1170535.617768767
5,3,Sabrina Bryan,1315968.9073037081,131323.67706431483,1066977.8152312527,1575466.595803906,1311000.180268203
5,3,Jennie Garth,1025152.3025087559,103855.93474891958,835294.7697164062,1231944.6825140838,1022018.7446771401
5,3,Floyd Mayweather Jr. ,570118.590007789,54349.354623073734,472688.38299510855,680452.7903770417,569704.6067344819
5,3,Helio Castroneves,1298221.5436099968,126987.02588972388,1039846.5353679233,1546687.4266460657,1304135.9926255313
5,3,Mel B,1589175.0948398763,160330.1818525772,1276194.0140443032,1884391.3324155603,1576243.398761633
5,3,Wayne Newton,412429.82898768736,42528.47125485922,326235.19684039673,497026.82068787445,412262.7177127001
5,3,Marie Osmond,1454903.6731273008,139844.61845122813,1169098.606280006,1719959.9094375377,1452298.7598709033
5,3,Mark Cuban,423704.8556860244,42112.3888435898,343988.8503716901,506499.0736135221,423045.15378043975
5,4,Cameron Mathison,989967.7106895744,98030.62698882043,798809.1365171026,1183989.0229129088,993757.2581768569
5,4,Jane Seymour,828924.4607339232,84459.67229041256,665380.7216534847,997415.6049646698,830642.2522228844
5,4,Sabrina Bryan,1663084.7763426402,158118.32640959558,1363665.9490243474,1967909.5960498683,1662841.4125761508
5,4,Jennie Garth,1156934.161430726,113339.48521568593,950807.2833675427,1393314.5711605933,1152233.9706594083
5,4,Floyd Mayweather Jr. ,483792.4905136997,47880.24995748818,385293.6956395443,570943.8905808066,485094.49407894176
5,4,Helio Castroneves,1634963.1031728545,169032.59568746976,1289727.496139425,1945424.9171923134,1637057.0142088542
5,4,Mel B,1459037.6070219355,146730.83811095663,1198984.9054050155,1760818.8265133512,1460438.999106946
5,4,Marie Osmond,1303303.6210650378,128230.12906744173,1070537.3386575782,1553704.2118614651,1293449.8459563442
5,4,Mark Cuban,477351.21375265054,49076.92712103629,384872.7943529249,578683.4065173145,477747.95737136446
5,5,Cameron Mathison,1236654.7483718912,119024.6499713721,998667.6580990604,1472690.461167048,1237424.7005641144
5,5,Jane Seymour,1247255.1004358663,126659.32072913634,981161.2287762072,1495021.954406808,1248250.1186680486
5,5,Sabrina Bryan,1646962.1431959807,153740.28604046535,1325683.2460449273,1948514.824684602,1639183.5370952236
5,5,Jennie Garth,1024813.7087317089,106743.2310747759,826422.7811840755,1234912.3713361332,1025617.3574867616
5,5,Helio Castroneves,1415373.5349597868,140961.11156135504,1129986.7530448246,1681916.4785700163,1418945.1322698363
5,5,Mel B,1867430.3955473867,187275.32374633322,1490111.7775123639,2234292.868878746,1877367.4408849136
5,5,Marie Osmond,986578.2327473349,96295.35221074992,810356.4245232234,1176633.475489609,988198.5177124667
5,5,Mark Cuban,580910.2748490778,58233.71555592723,471217.57446272654,693354.3877908412,582131.6610682027
5,6,Cameron Mathison,1040417.7293922787,106785.4484334845,827156.7710733461,1252209.6280512325,1034616.1387279008
5,6,Jane Seymour,1014873.0708546356,97021.59404398418,820307.9771897458,1198458.8855653687,1013767.518361043
5,6,Sabrina Bryan,766073.6998243951,77729.89529310085,613005.2640752605,918041.376445163,763920.4389761027
5,6,Jennie Garth,1604402.2085808364,157512.55801616065,1305403.735110067,1895298.5992243397,1603163.6475173265
5,6,Helio Castroneves,2132230.928705114,209849.2723714404,1724370.3707243707,2526360.226492007,2125696.2231082506
5,6,Mel B,2152068.361701531,218646.92911009202,1741322.44688627,2583413.6209086366,2148124.832759956
5,6,Marie Osmond,1279459.3490340686,127084.5580290306,1041784.6973199091,1517858.1465342373,1276136.815470241
5,7,Cameron Mathison,995218.4015327351,97757.41900456016,800408.063866304,1180842.2988716534,996298.8034537733
5,7,Jane Seymour,995719.5651020742,99194.43068337176,788662.7912537799,1174687.7364059938,994103.6896884573
5,7,Jennie Garth,1733425.8702045458,181417.9951674062,1366442.5730677214,2066966.5775277005,1729678.8610389475
5,7,Helio Castroneves,2101416.6942961095,222630.9922387019,1655474.4311768678,2512130.600898623,2100602.3239319148
5,7,Mel B,2463013.814360564,239741.26423802337,2015278.0944901295,2986475.143948454,2450575.127204689
